"Agent","AgentID","Cond","Qnum","Confidence"
"GPT",80,"4c",4,100
"GPT",80,"4c",5,90
"GPT",80,"4c",6,100
"GPT",80,"4c",7,100
"GPT",80,"4c",8,100
"GPT",80,"4c",9,100
"GPT",80,"4c",10,100
"GPT",80,"4c",11,100
"GPT",80,"4c",12,100
"GPT",80,"4c",13,90
"GPT",80,"4c",14,90
"GPT",80,"4c",15,100
"GPT",80,"4c",16,90
"GPT",80,"4c",17,90
"GPT",80,"4c",18,80
"GPT",80,"4c",19,90
"GPT",80,"4c",20,100
"GPT",80,"2c",1,100
"GPT",80,"2c",2,100
"GPT",80,"2c",3,100
"GPT",80,"2c",4,100
"GPT",80,"2c",5,90
"GPT",80,"2c",6,100
"GPT",80,"2c",7,100
"GPT",80,"2c",8,100
"GPT",80,"2c",9,100
"GPT",80,"2c",10,100
"GPT",80,"2c",11,100
"GPT",80,"2c",12,100
"GPT",80,"2c",13,100
"GPT",80,"2c",14,80
"GPT",80,"2c",15,80
"GPT",80,"2c",16,80
"GPT",80,"2c",17,80
"GPT",80,"2c",18,80
"GPT",80,"2c",19,100
"GPT",80,"2c",20,100
"GPT",81,"op",1,100
"GPT",81,"op",2,100
"GPT",81,"op",3,90
"GPT",81,"op",4,100
"GPT",81,"op",5,80
"GPT",81,"op",6,100
"GPT",81,"op",7,100
"GPT",81,"op",8,100
"GPT",81,"op",9,100
"GPT",81,"op",10,100
"GPT",81,"op",11,100
"GPT",81,"op",12,100
"GPT",81,"op",13,70
"GPT",81,"op",14,90
"GPT",81,"op",15,100
"GPT",81,"op",16,90
"GPT",81,"op",17,85
"GPT",81,"op",18,90
"GPT",81,"op",19,70
"GPT",81,"op",20,100
"GPT",81,"4c",1,100
"GPT",81,"4c",2,100
"GPT",81,"4c",3,100
"GPT",81,"4c",4,100
"GPT",81,"4c",5,100
"GPT",81,"4c",6,100
"GPT",81,"4c",7,100
"GPT",81,"4c",8,100
"GPT",81,"4c",9,100
"GPT",81,"4c",10,100
"GPT",81,"4c",11,100
"GPT",81,"4c",12,90
"GPT",81,"4c",13,100
"GPT",81,"4c",14,90
"GPT",81,"4c",15,100
"GPT",81,"4c",16,100
"GPT",81,"4c",17,95
"GPT",81,"4c",18,90
"GPT",81,"4c",19,80
"GPT",81,"4c",20,100
"GPT",81,"2c",1,100
"GPT",81,"2c",2,100
"GPT",81,"2c",3,100
"GPT",81,"2c",4,100
"GPT",81,"2c",5,100
"GPT",81,"2c",6,100
"GPT",81,"2c",7,100
"GPT",81,"2c",8,100
"GPT",81,"2c",9,100
"GPT",81,"2c",10,100
"GPT",81,"2c",11,100
"GPT",81,"2c",12,100
"GPT",81,"2c",13,90
"GPT",81,"2c",14,90
"GPT",81,"2c",15,90
"GPT",81,"2c",16,80
"GPT",81,"2c",17,90
"GPT",81,"2c",18,100
"GPT",81,"2c",19,90
"GPT",81,"2c",20,100
"GPT",82,"op",1,100
"GPT",82,"op",2,100
"GPT",82,"op",3,90
"GPT",82,"op",4,100
"GPT",82,"op",5,80
"GPT",82,"op",6,100
"GPT",82,"op",7,100
"GPT",82,"op",8,100
"GPT",82,"op",9,80
"GPT",82,"op",10,80
"GPT",82,"op",11,100
"GPT",82,"op",12,90
"GPT",82,"op",13,80
"GPT",82,"op",14,85
"GPT",82,"op",15,100
"GPT",82,"op",16,90
"GPT",82,"op",17,85
"GPT",82,"op",18,90
"GPT",82,"op",19,70
"GPT",82,"op",20,100
"GPT",82,"4c",1,100
"GPT",82,"4c",2,100
"GPT",82,"4c",3,100
"GPT",82,"4c",4,100
"GPT",82,"4c",5,100
"GPT",82,"4c",6,100
"GPT",82,"4c",7,100
"GPT",82,"4c",8,100
"GPT",82,"4c",9,100
"GPT",82,"4c",10,100
"GPT",82,"4c",11,100
"GPT",82,"4c",12,100
"GPT",82,"4c",13,90
"GPT",82,"4c",14,90
"GPT",82,"4c",15,100
"GPT",82,"4c",16,80
"GPT",82,"4c",17,95
"GPT",82,"4c",18,100
"GPT",82,"4c",19,95
"GPT",82,"4c",20,100
"GPT",82,"2c",1,100
"GPT",82,"2c",2,100
"GPT",82,"2c",3,100
"GPT",82,"2c",4,100
"GPT",82,"2c",5,90
"GPT",82,"2c",6,100
"GPT",82,"2c",7,100
"GPT",82,"2c",8,100
"GPT",82,"2c",9,100
"GPT",82,"2c",10,90
"GPT",82,"2c",11,100
"GPT",82,"2c",12,100
"GPT",82,"2c",13,100
"GPT",82,"2c",14,90
"GPT",82,"2c",15,80
"GPT",82,"2c",16,95
"GPT",82,"2c",17,95
"GPT",82,"2c",18,90
"GPT",82,"2c",19,90
"GPT",82,"2c",20,100
"GPT",83,"op",1,100
"GPT",83,"op",2,100
"GPT",83,"op",3,100
"GPT",83,"op",4,100
"GPT",83,"op",5,80
"GPT",83,"op",6,80
"GPT",83,"op",7,100
"GPT",83,"op",8,100
"GPT",83,"op",9,100
"GPT",83,"op",10,100
"GPT",83,"op",11,100
"GPT",83,"op",12,100
"GPT",83,"op",13,80
"GPT",83,"op",14,90
"GPT",83,"op",15,100
"GPT",83,"op",16,90
"GPT",83,"op",17,85
"GPT",83,"op",18,90
"GPT",83,"op",19,80
"GPT",83,"op",20,100
"GPT",83,"4c",1,100
"GPT",83,"4c",2,100
"GPT",83,"4c",3,100
"GPT",83,"4c",4,100
"GPT",83,"4c",5,100
"GPT",83,"4c",6,100
"GPT",83,"4c",7,100
"GPT",83,"4c",8,100
"GPT",83,"4c",9,100
"GPT",83,"4c",10,100
"GPT",83,"4c",11,100
"GPT",83,"4c",12,100
"GPT",83,"4c",13,95
"GPT",83,"4c",14,90
"GPT",83,"4c",15,100
"GPT",83,"4c",16,100
"GPT",83,"4c",17,80
"GPT",83,"4c",18,90
"GPT",83,"4c",19,100
"GPT",83,"4c",20,100
"GPT",83,"2c",1,100
"GPT",83,"2c",2,100
"GPT",83,"2c",3,100
"GPT",83,"2c",4,100
"GPT",83,"2c",5,80
"GPT",83,"2c",6,100
"GPT",83,"2c",7,100
"GPT",83,"2c",8,100
"GPT",83,"2c",9,100
"GPT",83,"2c",10,100
"GPT",83,"2c",11,100
"GPT",83,"2c",12,100
"GPT",83,"2c",13,100
"GPT",83,"2c",14,100
"GPT",83,"2c",15,80
"GPT",83,"2c",16,100
"GPT",83,"2c",17,80
"GPT",83,"2c",18,80
"GPT",83,"2c",19,80
"GPT",83,"2c",20,100
"GPT",84,"op",1,100
"GPT",84,"op",2,100
"GPT",84,"op",3,100
"GPT",84,"op",4,100
"GPT",84,"op",5,90
"GPT",84,"op",6,80
"GPT",84,"op",7,100
"GPT",84,"op",8,100
"GPT",84,"op",9,100
"GPT",84,"op",10,90
"GPT",84,"op",11,100
"GPT",84,"op",12,100
"GPT",84,"op",13,80
"GPT",84,"op",14,90
"GPT",84,"op",15,100
"GPT",84,"op",16,80
"GPT",84,"op",17,85
"GPT",84,"op",18,100
"GPT",84,"op",19,80
"GPT",84,"op",20,100
"GPT",84,"4c",1,100
"GPT",84,"4c",2,100
"GPT",84,"4c",3,100
"GPT",84,"4c",4,100
"GPT",84,"4c",5,100
"GPT",84,"4c",6,100
"GPT",84,"4c",7,100
"GPT",84,"4c",8,100
"GPT",84,"4c",9,100
"GPT",84,"4c",10,100
"GPT",84,"4c",11,100
"GPT",84,"4c",12,100
"GPT",84,"4c",13,100
"GPT",84,"4c",14,90
"GPT",84,"4c",15,100
"GPT",84,"4c",16,90
"GPT",84,"4c",17,85
"GPT",84,"4c",18,80
"GPT",84,"4c",19,100
"GPT",84,"4c",20,100
"GPT",84,"2c",1,100
"GPT",84,"2c",2,100
"GPT",84,"2c",3,100
"GPT",84,"2c",4,100
"GPT",84,"2c",5,80
"GPT",84,"2c",6,100
"GPT",84,"2c",7,100
"GPT",84,"2c",8,100
"GPT",84,"2c",9,100
"GPT",84,"2c",10,100
"GPT",84,"2c",11,100
"GPT",84,"2c",12,100
"GPT",84,"2c",13,100
"GPT",84,"2c",14,100
"GPT",84,"2c",15,80
"GPT",84,"2c",16,80
"GPT",84,"2c",17,85
"GPT",84,"2c",18,80
"GPT",84,"2c",19,80
"GPT",84,"2c",20,100
"GPT",85,"op",1,100
"GPT",85,"op",2,100
"GPT",85,"op",3,100
"GPT",85,"op",4,100
"GPT",85,"op",5,90
"GPT",85,"op",6,90
"GPT",85,"op",7,100
"GPT",85,"op",8,100
"GPT",85,"op",9,90
"GPT",85,"op",10,100
"GPT",85,"op",11,100
"GPT",85,"op",12,100
"GPT",85,"op",13,50
"GPT",85,"op",14,90
"GPT",85,"op",15,100
"GPT",85,"op",16,90
"GPT",85,"op",17,90
"GPT",85,"op",18,90
"GPT",85,"op",19,80
"GPT",85,"op",20,100
"GPT",85,"4c",1,100
"GPT",85,"4c",2,100
"GPT",85,"4c",3,100
"GPT",85,"4c",4,100
"GPT",85,"4c",5,100
"GPT",85,"4c",6,100
"GPT",85,"4c",7,100
"GPT",85,"4c",8,100
"GPT",85,"4c",9,100
"GPT",85,"4c",10,100
"GPT",85,"4c",11,100
"GPT",85,"4c",12,100
"GPT",85,"4c",13,100
"GPT",85,"4c",14,90
"GPT",85,"4c",15,100
"GPT",85,"4c",16,95
"GPT",85,"4c",17,80
"GPT",85,"4c",18,90
"GPT",85,"4c",19,80
"GPT",85,"4c",20,100
"GPT",85,"2c",1,100
"GPT",85,"2c",2,100
"GPT",85,"2c",3,100
"GPT",85,"2c",4,100
"GPT",85,"2c",5,90
"GPT",85,"2c",6,100
"GPT",85,"2c",7,100
"GPT",85,"2c",8,100
"GPT",85,"2c",9,100
"GPT",85,"2c",10,100
"GPT",85,"2c",11,100
"GPT",85,"2c",12,100
"GPT",85,"2c",13,100
"GPT",85,"2c",14,90
"GPT",85,"2c",15,90
"GPT",85,"2c",16,100
"GPT",85,"2c",17,90
"GPT",85,"2c",18,80
"GPT",85,"2c",19,90
"GPT",85,"2c",20,100
"GPT",86,"op",1,100
"GPT",86,"op",2,100
"GPT",86,"op",3,100
"GPT",86,"op",4,100
"GPT",86,"op",5,90
"GPT",86,"op",6,90
"GPT",86,"op",7,100
"GPT",86,"op",8,100
"GPT",86,"op",9,100
"GPT",86,"op",10,100
"GPT",86,"op",11,100
"GPT",86,"op",12,100
"GPT",86,"op",13,90
"GPT",86,"op",14,100
"GPT",86,"op",15,100
"GPT",86,"op",16,100
"GPT",86,"op",17,85
"GPT",86,"op",18,90
"GPT",86,"op",19,80
"GPT",86,"op",20,100
"GPT",86,"4c",1,100
"GPT",86,"4c",2,100
"GPT",86,"4c",3,100
"GPT",86,"4c",4,100
"GPT",86,"4c",5,100
"GPT",86,"4c",6,100
"GPT",86,"4c",7,100
"GPT",86,"4c",8,100
"GPT",86,"4c",9,100
"GPT",86,"4c",10,100
"GPT",86,"4c",11,100
"GPT",86,"4c",12,80
"GPT",86,"4c",13,90
"GPT",86,"4c",14,60
"GPT",86,"4c",15,100
"GPT",86,"4c",16,100
"GPT",86,"4c",17,80
"GPT",86,"4c",18,90
"GPT",86,"4c",19,90
"GPT",86,"4c",20,100
"GPT",86,"2c",1,100
"GPT",86,"2c",2,100
"GPT",86,"2c",3,100
"GPT",86,"2c",4,100
"GPT",86,"2c",5,80
"GPT",86,"2c",6,100
"GPT",86,"2c",7,100
"GPT",86,"2c",8,100
"GPT",86,"2c",9,100
"GPT",86,"2c",10,100
"GPT",86,"2c",11,100
"GPT",86,"2c",12,100
"GPT",86,"2c",13,100
"GPT",86,"2c",14,100
"GPT",86,"2c",15,80
"GPT",86,"2c",16,95
"GPT",86,"2c",17,90
"GPT",86,"2c",18,100
"GPT",86,"2c",19,90
"GPT",86,"2c",20,100
"GPT",87,"op",1,100
"GPT",87,"op",2,100
"GPT",87,"op",3,100
"GPT",87,"op",4,100
"GPT",87,"op",5,90
"GPT",87,"op",6,90
"GPT",87,"op",7,100
"GPT",87,"op",8,100
"GPT",87,"op",9,95
"GPT",87,"op",10,100
"GPT",87,"op",11,100
"GPT",87,"op",12,100
"GPT",87,"op",13,70
"GPT",87,"op",14,80
"GPT",87,"op",15,100
"GPT",87,"op",16,95
"GPT",87,"op",17,85
"GPT",87,"op",18,95
"GPT",87,"op",19,90
"GPT",87,"op",20,100
"GPT",87,"4c",1,100
"GPT",87,"4c",2,100
"GPT",87,"4c",3,100
"GPT",87,"4c",4,100
"GPT",87,"4c",5,100
"GPT",87,"4c",6,100
"GPT",87,"4c",7,100
"GPT",87,"4c",8,100
"GPT",87,"4c",9,100
"GPT",87,"4c",10,100
"GPT",87,"4c",11,100
"GPT",87,"4c",12,100
"GPT",87,"4c",13,100
"GPT",87,"4c",14,80
"GPT",87,"4c",15,100
"GPT",87,"4c",16,100
"GPT",87,"4c",17,80
"GPT",87,"4c",18,90
"GPT",87,"4c",19,100
"GPT",87,"4c",20,100
"GPT",87,"2c",1,100
"GPT",87,"2c",2,100
"GPT",87,"2c",3,100
"GPT",87,"2c",4,100
"GPT",87,"2c",5,80
"GPT",87,"2c",6,100
"GPT",87,"2c",7,100
"GPT",87,"2c",8,100
"GPT",87,"2c",9,100
"GPT",87,"2c",10,100
"GPT",87,"2c",11,100
"GPT",87,"2c",12,100
"GPT",87,"2c",13,100
"GPT",87,"2c",14,90
"GPT",87,"2c",15,100
"GPT",87,"2c",16,100
"GPT",87,"2c",17,80
"GPT",87,"2c",18,80
"GPT",87,"2c",19,80
"GPT",87,"2c",20,100
