"","Agent","AgentID","Cond","Qnum","Correctness","Confidence"
"2264","Human",38,"4C",4,0,50
"2265","Human",38,"4C",5,0,50
"2266","Human",38,"4C",6,1,80
"2267","Human",38,"4C",7,1,70
"2268","Human",38,"4C",8,1,50
"2269","Human",38,"4C",9,0,60
"2270","Human",38,"4C",10,0,70
"2271","Human",38,"4C",11,1,100
"2272","Human",38,"4C",12,1,90
"2273","Human",38,"4C",13,1,90
"2274","Human",38,"4C",14,1,80
"2275","Human",38,"4C",15,1,80
"2276","Human",38,"4C",16,1,50
"2277","Human",38,"4C",17,0,50
"2278","Human",38,"4C",18,1,50
"2279","Human",38,"4C",19,1,50
"2280","Human",38,"4C",20,1,100
"2281","Human",39,"OP",1,1,100
"2282","Human",39,"OP",2,1,80
"2283","Human",39,"OP",3,0,20
"2284","Human",39,"OP",4,0,40
"2285","Human",39,"OP",5,0,80
"2286","Human",39,"OP",6,1,90
"2287","Human",39,"OP",7,0,80
"2288","Human",39,"OP",8,0,60
"2289","Human",39,"OP",9,1,50
"2290","Human",39,"OP",10,1,100
"2291","Human",39,"OP",11,0,0
"2292","Human",39,"OP",12,1,50
"2293","Human",39,"OP",13,1,20
"2294","Human",39,"OP",14,0,50
"2295","Human",39,"OP",15,0,0
"2296","Human",39,"OP",16,0,50
"2297","Human",39,"OP",17,0,80
"2298","Human",39,"OP",18,0,30
"2299","Human",39,"OP",19,0,80
"2300","Human",39,"OP",20,0,60
"2301","Human",39,"2C",1,1,100
"2302","Human",39,"2C",2,1,100
"2303","Human",39,"2C",3,1,100
"2304","Human",39,"2C",4,1,80
"2305","Human",39,"2C",5,0,100
"2306","Human",39,"2C",6,1,100
"2307","Human",39,"2C",7,0,80
"2308","Human",39,"2C",8,1,80
"2309","Human",39,"2C",9,0,80
"2310","Human",39,"2C",10,1,100
"2311","Human",39,"2C",11,1,90
"2312","Human",39,"2C",12,1,80
"2313","Human",39,"2C",13,1,80
"2314","Human",39,"2C",14,0,50
"2315","Human",39,"2C",15,0,80
"2316","Human",39,"2C",16,0,50
"2317","Human",39,"2C",17,0,90
"2318","Human",39,"2C",18,1,80
"2319","Human",39,"2C",19,1,80
"2320","Human",39,"2C",20,0,60
"2321","Human",39,"4C",1,1,100
"2322","Human",39,"4C",2,1,100
"2323","Human",39,"4C",3,0,80
"2324","Human",39,"4C",4,0,50
"2325","Human",39,"4C",5,1,50
"2326","Human",39,"4C",6,1,100
"2327","Human",39,"4C",7,0,80
"2328","Human",39,"4C",8,1,80
"2329","Human",39,"4C",9,1,80
"2330","Human",39,"4C",10,1,100
"2331","Human",39,"4C",11,1,80
"2332","Human",39,"4C",12,0,50
"2333","Human",39,"4C",13,1,80
"2334","Human",39,"4C",14,1,80
"2335","Human",39,"4C",15,1,100
"2336","Human",39,"4C",16,0,100
"2337","Human",39,"4C",17,0,30
"2338","Human",39,"4C",18,0,30
"2339","Human",39,"4C",19,1,100
"2340","Human",39,"4C",20,0,30
"2341","Human",40,"OP",1,1,100
"2342","Human",40,"OP",2,0,100
"2343","Human",40,"OP",3,0,30
"2344","Human",40,"OP",4,1,100
"2345","Human",40,"OP",5,1,100
"2346","Human",40,"OP",6,1,100
"2347","Human",40,"OP",7,0,50
"2348","Human",40,"OP",8,0,30
"2349","Human",40,"OP",9,1,100
"2350","Human",40,"OP",10,1,100
"2351","Human",40,"OP",11,1,80
"2352","Human",40,"OP",12,0,50
"2353","Human",40,"OP",13,1,80
"2354","Human",40,"OP",14,1,80
"2355","Human",40,"OP",15,0,10
"2356","Human",40,"OP",16,1,30
"2357","Human",40,"OP",17,0,10
"2358","Human",40,"OP",18,0,1
"2359","Human",40,"OP",19,1,3
"2360","Human",40,"OP",20,0,30
"2361","Human",40,"2C",1,1,100
"2362","Human",40,"2C",2,0,100
"2363","Human",40,"2C",3,1,100
"2364","Human",40,"2C",4,1,100
"2365","Human",40,"2C",5,1,100
"2366","Human",40,"2C",6,1,100
"2367","Human",40,"2C",7,0,50
"2368","Human",40,"2C",8,0,50
"2369","Human",40,"2C",9,1,100
"2370","Human",40,"2C",10,1,100
"2371","Human",40,"2C",11,1,100
"2372","Human",40,"2C",12,1,80
"2373","Human",40,"2C",13,1,50
"2374","Human",40,"2C",14,1,50
"2375","Human",40,"2C",15,0,50
"2376","Human",40,"2C",16,0,50
"2377","Human",40,"2C",17,0,50
"2378","Human",40,"2C",18,0,50
"2379","Human",40,"2C",19,1,100
"2380","Human",40,"2C",20,0,50
"2381","Human",40,"4C",1,1,100
"2382","Human",40,"4C",2,0,100
"2383","Human",40,"4C",3,0,50
"2384","Human",40,"4C",4,1,100
"2385","Human",40,"4C",5,1,100
"2386","Human",40,"4C",6,1,100
"2387","Human",40,"4C",7,1,50
"2388","Human",40,"4C",8,0,50
"2389","Human",40,"4C",9,1,100
"2390","Human",40,"4C",10,1,100
"2391","Human",40,"4C",11,1,100
"2392","Human",40,"4C",12,1,100
"2393","Human",40,"4C",13,1,100
"2394","Human",40,"4C",14,1,100
"2395","Human",40,"4C",15,1,50
"2396","Human",40,"4C",16,1,50
"2397","Human",40,"4C",17,0,50
"2398","Human",40,"4C",18,1,50
"2399","Human",40,"4C",19,1,50
"2400","Human",40,"4C",20,0,50
"2401","Human",41,"OP",1,1,100
"2402","Human",41,"OP",2,0,100
"2403","Human",41,"OP",3,0,100
"2404","Human",41,"OP",4,0,100
"2405","Human",41,"OP",5,0,100
"2406","Human",41,"OP",6,1,70
"2407","Human",41,"OP",7,1,100
"2408","Human",41,"OP",8,0,100
"2409","Human",41,"OP",9,0,100
"2410","Human",41,"OP",10,0,99
"2411","Human",41,"OP",11,0,100
"2412","Human",41,"OP",12,0,90
"2413","Human",41,"OP",13,1,90
"2414","Human",41,"OP",14,1,100
"2415","Human",41,"OP",15,1,100
"2416","Human",41,"OP",16,1,70
"2417","Human",41,"OP",17,0,50
"2418","Human",41,"OP",18,0,100
"2419","Human",41,"OP",19,0,100
"2420","Human",41,"OP",20,0,80
"2421","Human",41,"2C",1,1,100
"2422","Human",41,"2C",2,1,100
"2423","Human",41,"2C",3,1,100
"2424","Human",41,"2C",4,0,50
"2425","Human",41,"2C",5,1,50
"2426","Human",41,"2C",6,1,100
"2427","Human",41,"2C",7,1,100
"2428","Human",41,"2C",8,0,50
"2429","Human",41,"2C",9,1,50
"2430","Human",41,"2C",10,0,100
"2431","Human",41,"2C",11,1,100
"2432","Human",41,"2C",12,1,50
"2433","Human",41,"2C",13,1,50
"2434","Human",41,"2C",14,0,70
"2435","Human",41,"2C",15,1,100
"2436","Human",41,"2C",16,0,50
"2437","Human",41,"2C",17,1,100
"2438","Human",41,"2C",18,0,50
"2439","Human",41,"2C",19,0,50
"2440","Human",41,"2C",20,1,50
"2441","Human",41,"4C",1,1,100
"2442","Human",41,"4C",2,0,50
"2443","Human",41,"4C",3,1,50
"2444","Human",41,"4C",4,1,50
"2445","Human",41,"4C",5,1,50
"2446","Human",41,"4C",6,1,100
"2447","Human",41,"4C",7,1,100
"2448","Human",41,"4C",8,0,50
"2449","Human",41,"4C",9,0,50
"2450","Human",41,"4C",10,0,100
"2451","Human",41,"4C",11,1,100
"2452","Human",41,"4C",12,1,50
"2453","Human",41,"4C",13,1,80
"2454","Human",41,"4C",14,1,100
"2455","Human",41,"4C",15,1,100
"2456","Human",41,"4C",16,1,80
"2457","Human",41,"4C",17,0,80
"2458","Human",41,"4C",18,0,50
"2459","Human",41,"4C",19,0,0
"2460","Human",41,"4C",20,1,80
"2461","Human",42,"OP",1,1,100
"2462","Human",42,"OP",2,0,0
"2463","Human",42,"OP",3,0,30
"2464","Human",42,"OP",4,1,40
"2465","Human",42,"OP",5,1,30
"2466","Human",42,"OP",6,1,60
"2467","Human",42,"OP",7,1,100
"2468","Human",42,"OP",8,0,90
"2469","Human",42,"OP",9,0,20
"2470","Human",42,"OP",10,1,80
"2471","Human",42,"OP",11,0,0
"2472","Human",42,"OP",12,1,40
"2473","Human",42,"OP",13,1,20
"2474","Human",42,"OP",14,0,0
"2475","Human",42,"OP",15,0,60
"2476","Human",42,"OP",16,0,20
"2477","Human",42,"OP",17,0,20
"2478","Human",42,"OP",18,0,0
"2479","Human",42,"OP",19,0,60
"2480","Human",42,"OP",20,0,50
"2481","Human",42,"2C",1,1,100
"2482","Human",42,"2C",2,0,20
"2483","Human",42,"2C",3,1,100
"2484","Human",42,"2C",4,1,90
"2485","Human",42,"2C",5,1,40
"2486","Human",42,"2C",6,1,20
"2487","Human",42,"2C",7,1,100
"2488","Human",42,"2C",8,1,20
"2489","Human",42,"2C",9,0,90
"2490","Human",42,"2C",10,1,80
"2491","Human",42,"2C",11,1,20
"2492","Human",42,"2C",12,1,80
"2493","Human",42,"2C",13,1,60
"2494","Human",42,"2C",14,0,20
"2495","Human",42,"2C",15,0,70
"2496","Human",42,"2C",16,0,30
"2497","Human",42,"2C",17,1,20
"2498","Human",42,"2C",18,1,20
"2499","Human",42,"2C",19,0,20
"2500","Human",42,"2C",20,1,60
"2501","Human",42,"4C",1,1,100
"2502","Human",42,"4C",2,1,0
"2503","Human",42,"4C",3,1,60
"2504","Human",42,"4C",4,1,20
"2505","Human",42,"4C",5,1,30
"2506","Human",42,"4C",6,1,20
"2507","Human",42,"4C",7,1,100
"2508","Human",42,"4C",8,1,20
"2509","Human",42,"4C",9,1,10
"2510","Human",42,"4C",10,1,100
"2511","Human",42,"4C",11,1,10
"2512","Human",42,"4C",12,1,60
"2513","Human",42,"4C",13,1,60
"2514","Human",42,"4C",14,1,10
"2515","Human",42,"4C",15,0,10
"2516","Human",42,"4C",16,0,20
"2517","Human",42,"4C",17,1,10
"2518","Human",42,"4C",18,0,10
"2519","Human",42,"4C",19,1,30
"2520","Human",42,"4C",20,0,20
"2521","Human",43,"OP",1,1,90
"2522","Human",43,"OP",2,1,80
"2523","Human",43,"OP",3,0,30
"2524","Human",43,"OP",4,1,20
"2525","Human",43,"OP",5,1,50
"2526","Human",43,"OP",6,1,90
"2527","Human",43,"OP",7,1,95
"2528","Human",43,"OP",8,1,20
"2529","Human",43,"OP",9,1,90
"2530","Human",43,"OP",10,1,100
"2531","Human",43,"OP",11,1,95
"2532","Human",43,"OP",12,1,50
"2533","Human",43,"OP",13,1,90
"2534","Human",43,"OP",14,1,30
"2535","Human",43,"OP",15,1,100
"2536","Human",43,"OP",16,0,10
"2537","Human",43,"OP",17,0,30
"2538","Human",43,"OP",18,1,30
"2539","Human",43,"OP",19,0,20
"2540","Human",43,"OP",20,0,20
"2541","Human",43,"2C",1,1,100
"2542","Human",43,"2C",2,1,100
"2543","Human",43,"2C",3,1,100
"2544","Human",43,"2C",4,1,50
"2545","Human",43,"2C",5,0,80
"2546","Human",43,"2C",6,1,100
"2547","Human",43,"2C",7,1,100
"2548","Human",43,"2C",8,1,50
"2549","Human",43,"2C",9,1,100
"2550","Human",43,"2C",10,1,100
"2551","Human",43,"2C",11,1,100
"2552","Human",43,"2C",12,1,80
"2553","Human",43,"2C",13,1,100
"2554","Human",43,"2C",14,1,80
"2555","Human",43,"2C",15,1,100
"2556","Human",43,"2C",16,0,80
"2557","Human",43,"2C",17,1,70
"2558","Human",43,"2C",18,0,80
"2559","Human",43,"2C",19,0,50
"2560","Human",43,"2C",20,1,50
"2561","Human",43,"4C",1,1,100
"2562","Human",43,"4C",2,1,100
"2563","Human",43,"4C",3,0,80
"2564","Human",43,"4C",4,1,30
"2565","Human",43,"4C",5,0,50
"2566","Human",43,"4C",6,1,80
"2567","Human",43,"4C",7,1,100
"2568","Human",43,"4C",8,1,80
"2569","Human",43,"4C",9,1,100
"2570","Human",43,"4C",10,1,100
"2571","Human",43,"4C",11,1,100
"2572","Human",43,"4C",12,1,100
"2573","Human",43,"4C",13,1,80
"2574","Human",43,"4C",14,1,80
"2575","Human",43,"4C",15,1,100
"2576","Human",43,"4C",16,0,50
"2577","Human",43,"4C",17,0,30
"2578","Human",43,"4C",18,1,20
"2579","Human",43,"4C",19,1,80
"2580","Human",43,"4C",20,0,80
"2581","Human",44,"OP",1,1,95
"2582","Human",44,"OP",2,1,95
"2583","Human",44,"OP",3,0,65
"2584","Human",44,"OP",4,1,30
"2585","Human",44,"OP",5,1,70
"2586","Human",44,"OP",6,1,90
"2587","Human",44,"OP",7,1,100
"2588","Human",44,"OP",8,0,25
"2589","Human",44,"OP",9,0,50
"2590","Human",44,"OP",10,1,65
"2591","Human",44,"OP",11,1,100
"2592","Human",44,"OP",12,1,70
"2593","Human",44,"OP",13,0,20
"2594","Human",44,"OP",14,1,40
"2595","Human",44,"OP",15,0,30
"2596","Human",44,"OP",16,0,30
"2597","Human",44,"OP",17,0,20
"2598","Human",44,"OP",18,0,30
"2599","Human",44,"OP",19,1,60
"2600","Human",44,"OP",20,0,100
"2601","Human",44,"2C",1,1,100
"2602","Human",44,"2C",2,0,100
"2603","Human",44,"2C",3,1,100
"2604","Human",44,"2C",4,1,70
"2605","Human",44,"2C",5,0,50
"2606","Human",44,"2C",6,1,100
"2607","Human",44,"2C",7,1,100
"2608","Human",44,"2C",8,1,50
"2609","Human",44,"2C",9,0,50
"2610","Human",44,"2C",10,0,50
"2611","Human",44,"2C",11,1,100
"2612","Human",44,"2C",12,1,80
"2613","Human",44,"2C",13,0,80
"2614","Human",44,"2C",14,1,100
"2615","Human",44,"2C",15,1,60
"2616","Human",44,"2C",16,1,60
"2617","Human",44,"2C",17,0,50
"2618","Human",44,"2C",18,1,70
"2619","Human",44,"2C",19,1,100
"2620","Human",44,"2C",20,0,100
"2621","Human",44,"4C",1,1,100
"2622","Human",44,"4C",2,1,100
"2623","Human",44,"4C",3,0,30
"2624","Human",44,"4C",4,1,40
"2625","Human",44,"4C",5,1,50
"2626","Human",44,"4C",6,1,100
"2627","Human",44,"4C",7,1,100
"2628","Human",44,"4C",8,0,50
"2629","Human",44,"4C",9,0,100
"2630","Human",44,"4C",10,1,70
"2631","Human",44,"4C",11,1,100
"2632","Human",44,"4C",12,1,80
"2633","Human",44,"4C",13,0,50
"2634","Human",44,"4C",14,1,100
"2635","Human",44,"4C",15,1,100
"2636","Human",44,"4C",16,0,50
"2637","Human",44,"4C",17,0,50
"2638","Human",44,"4C",18,1,20
"2639","Human",44,"4C",19,1,100
"2640","Human",44,"4C",20,1,100
"2641","Human",45,"OP",1,1,100
"2642","Human",45,"OP",2,1,100
"2643","Human",45,"OP",3,1,80
"2644","Human",45,"OP",4,1,75
"2645","Human",45,"OP",5,0,80
"2646","Human",45,"OP",6,1,100
"2647","Human",45,"OP",7,1,100
"2648","Human",45,"OP",8,0,0
"2649","Human",45,"OP",9,0,0
"2650","Human",45,"OP",10,0,100
"2651","Human",45,"OP",11,1,100
"2652","Human",45,"OP",12,1,75
"2653","Human",45,"OP",13,0,0
"2654","Human",45,"OP",14,1,25
"2655","Human",45,"OP",15,0,0
"2656","Human",45,"OP",16,0,10
"2657","Human",45,"OP",17,0,25
"2658","Human",45,"OP",18,0,50
"2659","Human",45,"OP",19,0,50
"2660","Human",45,"OP",20,0,50
"2661","Human",45,"2C",1,1,100
"2662","Human",45,"2C",2,0,100
"2663","Human",45,"2C",3,1,100
"2664","Human",45,"2C",4,1,50
"2665","Human",45,"2C",5,0,50
"2666","Human",45,"2C",6,1,100
"2667","Human",45,"2C",7,1,100
"2668","Human",45,"2C",8,1,25
"2669","Human",45,"2C",9,0,10
"2670","Human",45,"2C",10,1,100
"2671","Human",45,"2C",11,1,100
"2672","Human",45,"2C",12,1,100
"2673","Human",45,"2C",13,0,25
"2674","Human",45,"2C",14,1,50
"2675","Human",45,"2C",15,1,15
"2676","Human",45,"2C",16,0,50
"2677","Human",45,"2C",17,1,50
"2678","Human",45,"2C",18,1,75
"2679","Human",45,"2C",19,0,50
"2680","Human",45,"2C",20,1,100
"2681","Human",45,"4C",1,1,100
"2682","Human",45,"4C",2,1,100
"2683","Human",45,"4C",3,1,100
"2684","Human",45,"4C",4,1,50
"2685","Human",45,"4C",5,1,75
"2686","Human",45,"4C",6,1,100
"2687","Human",45,"4C",7,1,100
"2688","Human",45,"4C",8,1,25
"2689","Human",45,"4C",9,0,20
"2690","Human",45,"4C",10,1,100
"2691","Human",45,"4C",11,1,100
"2692","Human",45,"4C",12,1,100
"2693","Human",45,"4C",13,0,75
"2694","Human",45,"4C",14,1,100
"2695","Human",45,"4C",15,1,100
"2696","Human",45,"4C",16,0,100
"2697","Human",45,"4C",17,0,25
"2698","Human",45,"4C",18,1,100
"2699","Human",45,"4C",19,1,25
"2700","Human",45,"4C",20,1,25
"2701","Human",46,"OP",1,1,70
"2702","Human",46,"OP",2,1,70
"2703","Human",46,"OP",3,1,70
"2704","Human",46,"OP",4,1,70
"2705","Human",46,"OP",5,1,100
"2706","Human",46,"OP",6,0,60
"2707","Human",46,"OP",7,1,70
"2708","Human",46,"OP",8,0,40
"2709","Human",46,"OP",9,0,40
"2710","Human",46,"OP",10,1,90
"2711","Human",46,"OP",11,1,70
"2712","Human",46,"OP",12,1,40
"2713","Human",46,"OP",13,1,40
"2714","Human",46,"OP",14,1,30
"2715","Human",46,"OP",15,0,70
"2716","Human",46,"OP",16,0,20
"2717","Human",46,"OP",17,0,30
"2718","Human",46,"OP",18,1,0
"2719","Human",46,"OP",19,0,10
"2720","Human",46,"OP",20,0,60
"2721","Human",46,"2C",1,1,90
"2722","Human",46,"2C",2,0,50
"2723","Human",46,"2C",3,1,100
"2724","Human",46,"2C",4,1,80
"2725","Human",46,"2C",5,1,70
"2726","Human",46,"2C",6,1,70
"2727","Human",46,"2C",7,1,90
"2728","Human",46,"2C",8,1,40
"2729","Human",46,"2C",9,0,50
"2730","Human",46,"2C",10,1,40
"2731","Human",46,"2C",11,1,80
"2732","Human",46,"2C",12,1,60
"2733","Human",46,"2C",13,1,70
"2734","Human",46,"2C",14,1,50
"2735","Human",46,"2C",15,0,80
"2736","Human",46,"2C",16,1,70
"2737","Human",46,"2C",17,0,30
"2738","Human",46,"2C",18,1,40
"2739","Human",46,"2C",19,0,20
"2740","Human",46,"2C",20,1,90
"2741","Human",46,"4C",1,1,70
"2742","Human",46,"4C",2,1,60
"2743","Human",46,"4C",3,1,80
"2744","Human",46,"4C",4,1,80
"2745","Human",46,"4C",5,1,80
"2746","Human",46,"4C",6,1,70
"2747","Human",46,"4C",7,1,80
"2748","Human",46,"4C",8,0,40
"2749","Human",46,"4C",9,0,90
"2750","Human",46,"4C",10,1,80
"2751","Human",46,"4C",11,1,80
"2752","Human",46,"4C",12,0,30
"2753","Human",46,"4C",13,1,80
"2754","Human",46,"4C",14,1,30
"2755","Human",46,"4C",15,1,20
"2756","Human",46,"4C",16,0,30
"2757","Human",46,"4C",17,0,40
"2758","Human",46,"4C",18,0,40
"2759","Human",46,"4C",19,1,40
"2760","Human",46,"4C",20,1,40
"2761","Human",47,"OP",1,1,100
"2762","Human",47,"OP",2,0,30
"2763","Human",47,"OP",3,0,1
"2764","Human",47,"OP",4,0,70
"2765","Human",47,"OP",5,1,100
"2766","Human",47,"OP",6,1,90
"2767","Human",47,"OP",7,1,100
"2768","Human",47,"OP",8,0,90
"2769","Human",47,"OP",9,0,10
"2770","Human",47,"OP",10,1,100
"2771","Human",47,"OP",11,1,100
"2772","Human",47,"OP",12,0,2
"2773","Human",47,"OP",13,0,5
"2774","Human",47,"OP",14,0,75
"2775","Human",47,"OP",15,1,98
"2776","Human",47,"OP",16,0,90
"2777","Human",47,"OP",17,0,50
"2778","Human",47,"OP",18,1,30
"2779","Human",47,"OP",19,0,40
"2780","Human",47,"OP",20,0,70
"2781","Human",47,"2C",1,1,100
"2782","Human",47,"2C",2,1,100
"2783","Human",47,"2C",3,1,100
"2784","Human",47,"2C",4,0,50
"2785","Human",47,"2C",5,1,50
"2786","Human",47,"2C",6,1,50
"2787","Human",47,"2C",7,1,100
"2788","Human",47,"2C",8,0,50
"2789","Human",47,"2C",9,0,100
"2790","Human",47,"2C",10,1,50
"2791","Human",47,"2C",11,1,100
"2792","Human",47,"2C",12,0,50
"2793","Human",47,"2C",13,1,20
"2794","Human",47,"2C",14,0,30
"2795","Human",47,"2C",15,1,100
"2796","Human",47,"2C",16,1,100
"2797","Human",47,"2C",17,1,70
"2798","Human",47,"2C",18,0,70
"2799","Human",47,"2C",19,0,20
"2800","Human",47,"2C",20,0,100
"2801","Human",47,"4C",1,1,100
"2802","Human",47,"4C",2,0,100
"2803","Human",47,"4C",3,1,80
"2804","Human",47,"4C",4,1,70
"2805","Human",47,"4C",5,0,80
"2806","Human",47,"4C",6,1,100
"2807","Human",47,"4C",7,1,100
"2808","Human",47,"4C",8,0,30
"2809","Human",47,"4C",9,0,100
"2810","Human",47,"4C",10,1,100
"2811","Human",47,"4C",11,1,100
"2812","Human",47,"4C",12,0,95
"2813","Human",47,"4C",13,0,50
"2814","Human",47,"4C",14,1,70
"2815","Human",47,"4C",15,1,100
"2816","Human",47,"4C",16,0,95
"2817","Human",47,"4C",17,0,70
"2818","Human",47,"4C",18,1,60
"2819","Human",47,"4C",19,1,60
"2820","Human",47,"4C",20,0,60
"2821","Human",48,"OP",1,1,99
"2822","Human",48,"OP",2,0,30
"2823","Human",48,"OP",3,1,99
"2824","Human",48,"OP",4,1,99
"2825","Human",48,"OP",5,1,50
"2826","Human",48,"OP",6,1,99
"2827","Human",48,"OP",7,1,100
"2828","Human",48,"OP",8,0,10
"2829","Human",48,"OP",9,0,100
"2830","Human",48,"OP",10,0,99
"2831","Human",48,"OP",11,1,50
"2832","Human",48,"OP",12,1,50
"2833","Human",48,"OP",13,1,10
"2834","Human",48,"OP",14,1,50
"2835","Human",48,"OP",15,0,10
"2836","Human",48,"OP",16,0,100
"2837","Human",48,"OP",17,0,100
"2838","Human",48,"OP",18,0,10
"2839","Human",48,"OP",19,1,50
"2840","Human",48,"OP",20,0,30
"2841","Human",48,"2C",1,1,90
"2842","Human",48,"2C",2,0,100
"2843","Human",48,"2C",3,1,100
"2844","Human",48,"2C",4,1,100
"2845","Human",48,"2C",5,1,90
"2846","Human",48,"2C",6,1,100
"2847","Human",48,"2C",7,1,100
"2848","Human",48,"2C",8,1,10
"2849","Human",48,"2C",9,0,10
"2850","Human",48,"2C",10,1,100
"2851","Human",48,"2C",11,1,99
"2852","Human",48,"2C",12,1,99
"2853","Human",48,"2C",13,0,10
"2854","Human",48,"2C",14,1,90
"2855","Human",48,"2C",15,0,50
"2856","Human",48,"2C",16,1,10
"2857","Human",48,"2C",17,0,10
"2858","Human",48,"2C",18,1,50
"2859","Human",48,"2C",19,1,99
"2860","Human",48,"2C",20,1,100
"2861","Human",48,"4C",1,1,90
"2862","Human",48,"4C",2,1,10
"2863","Human",48,"4C",3,1,99
"2864","Human",48,"4C",4,1,99
"2865","Human",48,"4C",5,1,90
"2866","Human",48,"4C",6,1,90
"2867","Human",48,"4C",7,1,100
"2868","Human",48,"4C",8,1,90
"2869","Human",48,"4C",9,0,90
"2870","Human",48,"4C",10,0,100
"2871","Human",48,"4C",11,1,100
"2872","Human",48,"4C",12,1,100
"2873","Human",48,"4C",13,0,100
"2874","Human",48,"4C",14,1,100
"2875","Human",48,"4C",15,1,100
"2876","Human",48,"4C",16,0,90
"2877","Human",48,"4C",17,0,50
"2878","Human",48,"4C",18,1,50
"2879","Human",48,"4C",19,1,100
"2880","Human",48,"4C",20,1,50
"2881","Human",49,"OP",1,0,20
"2882","Human",49,"OP",2,1,100
"2883","Human",49,"OP",3,0,20
"2884","Human",49,"OP",4,1,100
"2885","Human",49,"OP",5,1,100
"2886","Human",49,"OP",6,1,100
"2887","Human",49,"OP",7,1,100
"2888","Human",49,"OP",8,1,10
"2889","Human",49,"OP",9,0,10
"2890","Human",49,"OP",10,0,100
"2891","Human",49,"OP",11,1,100
"2892","Human",49,"OP",12,1,100
"2893","Human",49,"OP",13,0,20
"2894","Human",49,"OP",14,1,100
"2895","Human",49,"OP",15,1,100
"2896","Human",49,"OP",16,1,50
"2897","Human",49,"OP",17,0,100
"2898","Human",49,"OP",18,0,100
"2899","Human",49,"OP",19,1,100
"2900","Human",49,"OP",20,0,100
"2901","Human",49,"2C",1,1,100
"2902","Human",49,"2C",2,0,100
"2903","Human",49,"2C",3,1,100
"2904","Human",49,"2C",4,1,100
"2905","Human",49,"2C",5,1,100
"2906","Human",49,"2C",6,1,100
"2907","Human",49,"2C",7,1,100
"2908","Human",49,"2C",8,1,50
"2909","Human",49,"2C",9,0,20
"2910","Human",49,"2C",10,1,100
"2911","Human",49,"2C",11,1,100
"2912","Human",49,"2C",12,1,50
"2913","Human",49,"2C",13,1,20
"2914","Human",49,"2C",14,1,100
"2915","Human",49,"2C",15,1,100
"2916","Human",49,"2C",16,0,50
"2917","Human",49,"2C",17,0,100
"2918","Human",49,"2C",18,1,100
"2919","Human",49,"2C",19,1,100
"2920","Human",49,"2C",20,1,100
"2921","Human",49,"4C",1,1,100
"2922","Human",49,"4C",2,1,100
"2923","Human",49,"4C",3,1,50
"2924","Human",49,"4C",4,1,100
"2925","Human",49,"4C",5,1,100
"2926","Human",49,"4C",6,1,100
"2927","Human",49,"4C",7,1,100
"2928","Human",49,"4C",8,1,50
"2929","Human",49,"4C",9,0,50
"2930","Human",49,"4C",10,1,100
"2931","Human",49,"4C",11,1,100
"2932","Human",49,"4C",12,1,50
"2933","Human",49,"4C",13,0,20
"2934","Human",49,"4C",14,1,100
"2935","Human",49,"4C",15,1,100
"2936","Human",49,"4C",16,1,20
"2937","Human",49,"4C",17,0,100
"2938","Human",49,"4C",18,1,100
"2939","Human",49,"4C",19,1,100
"2940","Human",49,"4C",20,1,100
"2941","Human",50,"OP",1,1,100
"2942","Human",50,"OP",2,1,100
"2943","Human",50,"OP",3,1,100
"2944","Human",50,"OP",4,1,100
"2945","Human",50,"OP",5,0,100
"2946","Human",50,"OP",6,1,100
"2947","Human",50,"OP",7,1,100
"2948","Human",50,"OP",8,1,100
"2949","Human",50,"OP",9,0,1
"2950","Human",50,"OP",10,0,5
"2951","Human",50,"OP",11,0,100
"2952","Human",50,"OP",12,0,50
"2953","Human",50,"OP",13,1,100
"2954","Human",50,"OP",14,1,100
"2955","Human",50,"OP",15,0,50
"2956","Human",50,"OP",16,0,50
"2957","Human",50,"OP",17,0,50
"2958","Human",50,"OP",18,0,10
"2959","Human",50,"OP",19,0,50
"2960","Human",50,"OP",20,0,100
"2961","Human",50,"2C",1,1,100
"2962","Human",50,"2C",2,0,100
"2963","Human",50,"2C",3,1,100
"2964","Human",50,"2C",4,1,100
"2965","Human",50,"2C",5,0,100
"2966","Human",50,"2C",6,1,100
"2967","Human",50,"2C",7,1,100
"2968","Human",50,"2C",8,1,100
"2969","Human",50,"2C",9,0,50
"2970","Human",50,"2C",10,0,50
"2971","Human",50,"2C",11,1,100
"2972","Human",50,"2C",12,1,100
"2973","Human",50,"2C",13,1,50
"2974","Human",50,"2C",14,1,100
"2975","Human",50,"2C",15,0,50
"2976","Human",50,"2C",16,1,50
"2977","Human",50,"2C",17,0,50
"2978","Human",50,"2C",18,1,50
"2979","Human",50,"2C",19,0,50
"2980","Human",50,"2C",20,0,50
"2981","Human",50,"4C",1,1,100
"2982","Human",50,"4C",2,1,100
"2983","Human",50,"4C",3,1,100
"2984","Human",50,"4C",4,1,100
"2985","Human",50,"4C",5,0,100
"2986","Human",50,"4C",6,1,100
